C1(head)_id,C2(tail)_id,Num
150,227,1140.0
85,37,24.0
314,37,243.0
105,37,34.0
258,37,33.0
229,37,1384.0
56,37,697.0
216,37,1503.0
389,37,312.0
390,37,453.0
317,333,1052.0
268,333,552.0
112,328,490.0
80,328,1087.0
24,328,344.0
131,328,2777.0
277,328,841.0
196,328,298.0
401,328,375.0
173,328,129.0
359,334,217.0
233,334,7932.0
229,334,1375.0
234,334,21.0
138,334,9308.0
38,334,299.0
77,334,273.0
268,334,2060.0
295,334,64.0
315,334,1348.0
231,334,192.0
31,396,1117.0
323,396,420.0
321,396,2176.0
59,396,1276.0
105,396,415.0
316,396,143.0
229,396,478.0
90,396,1629.0
162,396,293.0
282,396,205.0
55,396,1240.0
280,396,243.0
84,396,586.0
309,396,913.0
202,396,3463.0
390,396,240.0
383,40,1438.0
308,40,197.0
212,40,364.0
42,40,5258.0
121,40,232.0
141,40,206.0
103,40,930.0
208,40,936.0
189,40,44.0
106,40,924.0
304,40,997.0
3,40,152.0
352,40,240.0
134,40,1832.0
330,40,743.0
92,40,432.0
63,40,12230.0
300,10,338.0
213,10,164.0
367,10,16818.0
40,10,1663.0
292,10,3346.0
268,10,290.0
310,118,212.0
105,118,1132.0
24,118,325.0
265,369,196.0
192,369,1311.0
156,369,289.0
52,369,203.0
275,369,784.0
172,369,1263.0
0,167,408.0
31,167,1785.0
321,167,324.0
252,167,855.0
352,167,287.0
345,167,2692.0
158,167,1072.0
90,167,316.0
277,167,189.0
154,167,364.0
48,167,2484.0
366,3,109.0
305,3,271.0
256,3,388.0
334,3,23.0
40,3,977.0
268,3,217.0
295,3,619.0
106,3,693.0
96,3,264.0
386,3,1012.0
330,3,263.0
373,3,137.0
332,3,202.0
289,7,196.0
273,7,2139.0
89,7,463.0
397,7,198.0
175,7,727.0
318,7,700.0
107,7,131.0
283,7,224.0
31,36,1548.0
310,36,148.0
230,36,4342.0
304,36,1551.0
397,36,5640.0
217,36,1508.0
263,36,331.0
175,36,855.0
336,36,127.0
358,36,12661.0
63,36,1202.0
132,36,352.0
6,36,265.0
67,134,3982.0
193,134,70.0
31,134,318.0
352,134,202.0
330,134,520.0
40,134,9464.0
208,134,599.0
39,134,69.0
404,134,169.0
92,134,309.0
63,134,15007.0
255,336,336.0
373,336,823.0
239,336,1921.0
54,336,206.0
293,336,54.0
273,303,260.0
310,303,783.0
101,303,50.0
306,303,106.0
373,303,756.0
386,326,790.0
171,326,465.0
323,326,218.0
105,326,702.0
396,326,224.0
390,326,1049.0
329,326,347.0
249,326,1076.0
34,266,65.0
129,266,673.0
103,266,253.0
337,266,376.0
315,266,52.0
121,266,374.0
63,266,444.0
380,266,61.0
268,307,397.0
266,307,734.0
164,307,479.0
121,307,377.0
240,307,318.0
74,307,406.0
315,307,276.0
402,324,2722.0
257,324,185.0
392,324,58.0
91,324,846.0
195,324,150.0
293,324,211.0
243,324,1745.0
388,149,10285.0
123,149,522.0
354,149,2117.0
260,149,984.0
56,149,631.0
194,45,212.0
300,45,163.0
193,45,17.0
391,45,976.0
138,45,102.0
15,45,658.0
398,45,714.0
310,45,171.0
341,58,666.0
106,58,4884.0
386,58,1642.0
229,58,1534.0
241,58,24.0
298,58,484.0
17,58,49.0
256,58,341.0
110,58,275.0
207,58,1713.0
211,58,86.0
301,58,58.0
92,58,4677.0
347,107,132.0
154,107,1735.0
160,107,2237.0
90,107,199.0
318,107,1001.0
169,107,845.0
363,400,507.0
317,400,6329.0
331,400,32.0
243,400,410.0
391,400,360.0
43,400,121.0
200,400,875.0
333,400,234.0
195,400,1025.0
348,400,983.0
138,400,336.0
292,400,515.0
254,400,1317.0
323,400,147.0
310,400,334.0
257,400,353.0
210,400,170.0
263,293,448.0
368,293,266.0
402,293,152.0
324,293,416.0
273,293,336.0
359,293,210.0
335,293,5726.0
177,293,1695.0
102,293,2445.0
362,293,3445.0
323,293,90.0
310,293,126.0
353,293,1166.0
91,293,97.0
190,293,405.0
360,293,4434.0
394,293,3187.0
195,293,236.0
151,293,10.0
105,293,636.0
78,293,163.0
100,321,505.0
363,321,558.0
347,321,80.0
331,321,7741.0
402,321,227.0
323,321,257.0
257,321,5980.0
355,321,1302.0
305,321,1432.0
188,321,233.0
229,321,240.0
320,321,213.0
8,321,95.0
105,321,540.0
26,321,141.0
97,321,24441.0
154,321,3019.0
348,321,417.0
352,321,4838.0
90,321,3082.0
378,321,61.0
202,321,799.0
395,321,341.0
71,321,136.0
170,321,399.0
283,321,1533.0
402,210,694.0
335,210,460.0
263,210,239.0
257,210,222.0
179,210,6536.0
243,210,741.0
379,210,168.0
195,210,1481.0
394,210,1029.0
190,210,807.0
401,59,531.0
55,59,2202.0
309,59,1470.0
323,59,321.0
280,59,11.0
176,59,193.0
84,59,1384.0
396,59,296.0
108,59,21.0
390,59,2977.0
202,59,835.0
320,170,528.0
8,170,948.0
158,170,1593.0
97,170,1763.0
154,170,6733.0
124,170,60.0
378,170,3179.0
352,170,14311.0
363,170,5064.0
174,170,209.0
31,170,676.0
283,170,425.0
196,170,637.0
257,170,1794.0
321,170,2400.0
395,170,24347.0
220,170,1607.0
355,170,4719.0
305,170,5132.0
202,170,722.0
26,170,9327.0
71,170,1252.0
252,170,204.0
48,170,350.0
126,170,135.0
90,170,2081.0
138,332,223.0
366,332,254.0
379,332,128.0
267,332,274.0
239,332,90.0
323,332,145.0
43,332,219.0
39,332,180.0
305,332,885.0
105,332,525.0
92,332,5924.0
63,332,609.0
134,332,705.0
9,332,1161.0
75,132,13.0
366,132,183.0
310,132,258.0
358,132,869.0
175,132,108.0
91,190,106.0
317,190,816.0
283,190,64.0
321,190,1955.0
210,190,4247.0
243,190,1300.0
195,190,2414.0
268,190,191.0
315,349,1151.0
317,349,3930.0
359,349,288.0
268,349,402.0
164,349,151.0
138,349,894.0
402,320,638.0
100,320,514.0
174,320,299.0
154,320,323.0
348,320,297.0
323,320,134.0
257,320,824.0
321,320,652.0
220,320,224.0
158,320,353.0
352,320,1738.0
251,320,192.0
395,320,564.0
16,320,216.0
202,320,335.0
170,320,222.0
124,320,2239.0
62,320,115.0
205,320,2478.0
318,320,205.0
283,320,1350.0
26,320,836.0
136,338,455.0
321,338,3695.0
401,338,613.0
12,338,314.0
316,338,689.0
229,338,9233.0
33,338,73.0
108,338,175.0
90,338,351.0
352,338,1126.0
205,338,2031.0
202,338,91.0
348,338,936.0
221,28,1452.0
397,28,382.0
230,28,285.0
36,28,327.0
176,28,404.0
218,28,566.0
277,128,1820.0
77,128,114.0
328,128,344.0
329,128,233.0
389,128,2365.0
401,128,48.0
225,128,1575.0
196,128,738.0
154,128,1914.0
126,26,11.0
90,26,547.0
347,26,286.0
398,26,1003.0
363,26,3736.0
250,26,469.0
87,26,62.0
401,26,284.0
352,26,8192.0
378,26,173.0
124,26,1162.0
201,26,352.0
320,26,1083.0
31,26,913.0
310,26,367.0
395,26,1769.0
262,26,1575.0
8,26,195.0
48,26,12.0
257,26,712.0
158,26,1060.0
321,26,1973.0
276,26,1652.0
174,26,11.0
220,26,478.0
355,26,2198.0
154,26,2432.0
305,26,168.0
170,26,7312.0
205,26,189.0
285,221,144.0
35,221,416.0
156,221,201.0
272,221,1614.0
302,221,1215.0
247,221,395.0
310,306,106.0
260,306,592.0
330,306,52.0
237,306,640.0
160,169,3705.0
382,169,387.0
273,169,1939.0
95,169,277.0
347,169,429.0
188,169,55.0
251,169,420.0
395,169,545.0
318,169,800.0
107,169,391.0
235,169,10341.0
344,309,163.0
390,309,250.0
59,309,2030.0
196,69,521.0
48,69,81.0
243,69,186.0
170,69,38.0
193,304,772.0
335,304,1152.0
362,304,970.0
229,304,1395.0
92,304,111.0
63,304,429.0
271,304,5576.0
93,304,109.0
239,304,4319.0
214,304,2091.0
40,304,123.0
404,304,952.0
31,172,1251.0
279,172,146.0
3,172,57.0
192,172,177.0
204,172,232.0
260,172,660.0
78,172,1053.0
31,48,226.0
125,48,115.0
253,48,10.0
304,48,177.0
167,48,1235.0
345,48,5224.0
200,48,578.0
251,48,212.0
229,48,173.0
8,48,2168.0
85,48,1085.0
151,48,520.0
170,48,237.0
301,233,51.0
138,233,15372.0
317,233,366.0
229,233,1382.0
268,233,670.0
74,233,826.0
77,233,423.0
334,233,7589.0
322,129,305.0
103,129,7167.0
38,129,562.0
375,129,1391.0
337,129,143.0
216,129,1027.0
146,129,171.0
317,129,614.0
74,129,54.0
370,129,612.0
65,129,271.0
63,129,223.0
363,252,503.0
95,252,150.0
229,252,281.0
188,252,393.0
196,252,550.0
97,252,542.0
395,252,928.0
321,252,1580.0
355,252,947.0
283,252,112.0
223,252,63.0
235,252,229.0
304,290,61.0
50,290,1263.0
74,290,164.0
219,290,1108.0
301,290,27.0
77,290,463.0
103,387,1865.0
167,387,20.0
129,387,245.0
63,387,158.0
386,180,878.0
103,216,308.0
349,216,289.0
138,216,1830.0
38,216,799.0
370,216,1026.0
268,216,1004.0
276,216,1675.0
37,216,723.0
117,216,61.0
64,151,118.0
167,151,161.0
345,151,1062.0
48,151,1528.0
1,151,22.0
253,151,218.0
8,151,880.0
200,151,418.0
359,146,545.0
164,146,559.0
337,146,1524.0
232,146,261.0
372,146,59.0
123,284,213.0
260,284,623.0
33,284,91.0
56,284,641.0
116,192,2561.0
83,192,96.0
100,192,357.0
389,192,343.0
154,192,3338.0
374,192,7850.0
323,192,677.0
203,192,164.0
33,192,2088.0
342,192,2186.0
275,192,2836.0
319,192,103.0
229,192,338.0
23,192,2555.0
56,192,53398.0
314,192,10.0
276,401,358.0
196,401,785.0
229,401,218.0
205,401,214.0
395,401,155.0
90,401,335.0
131,401,610.0
197,401,1316.0
390,401,165.0
186,401,388.0
328,401,318.0
20,401,344.0
329,401,191.0
108,401,442.0
112,401,290.0
80,401,247.0
97,401,530.0
348,401,57.0
38,32,31.0
347,32,976.0
171,32,66.0
103,32,2949.0
33,32,73.0
395,32,1063.0
384,32,148.0
31,32,2840.0
323,32,1019.0
74,32,157.0
200,32,1347.0
178,32,65.0
370,32,1106.0
314,32,160.0
97,32,370.0
273,55,228.0
249,55,383.0
68,55,77.0
390,55,4080.0
84,55,707.0
200,55,1547.0
396,55,5272.0
329,55,1002.0
108,55,228.0
14,55,261.0
353,55,94.0
323,55,484.0
257,55,3819.0
8,55,114.0
59,55,627.0
202,55,4454.0
5,55,741.0
144,55,312.0
85,285,317.0
229,285,1345.0
369,285,360.0
302,285,881.0
323,285,186.0
247,285,1262.0
405,285,441.0
167,386,174.0
89,386,108.0
151,386,309.0
314,386,564.0
401,80,394.0
196,80,753.0
112,80,414.0
386,80,775.0
131,80,1669.0
213,80,133.0
328,80,607.0
156,302,631.0
68,302,61.0
369,302,256.0
265,302,216.0
221,302,803.0
229,302,214.0
52,302,519.0
77,302,283.0
50,302,1002.0
154,302,1822.0
56,302,541.0
365,302,159.0
208,302,55.0
35,302,162.0
31,302,336.0
323,302,165.0
247,302,890.0
92,302,57.0
332,302,226.0
174,16,597.0
145,16,64.0
339,16,298.0
138,16,1068.0
268,16,1995.0
170,16,30.0
310,224,210.0
1,224,259.0
89,224,111.0
403,224,298.0
402,224,731.0
352,224,1344.0
180,224,167.0
348,224,138.0
244,224,122.0
387,142,352.0
241,271,860.0
31,271,38.0
211,271,526.0
260,271,696.0
176,271,12393.0
337,271,63.0
325,271,1375.0
106,271,120.0
63,271,518.0
232,271,832.0
332,271,334.0
219,271,211.0
331,202,4169.0
323,202,579.0
310,202,197.0
257,202,969.0
321,202,11487.0
59,202,356.0
200,202,2025.0
396,202,161.0
229,202,995.0
162,202,262.0
352,202,127.0
235,202,380.0
363,202,309.0
402,202,3820.0
154,202,233.0
348,202,1208.0
100,202,1120.0
353,202,215.0
78,202,10.0
320,202,223.0
8,202,313.0
170,202,343.0
43,93,343.0
65,93,607.0
38,93,105.0
31,93,818.0
359,93,119.0
138,93,1167.0
315,93,496.0
104,93,162.0
399,93,145.0
77,93,437.0
287,93,43.0
283,93,394.0
136,93,512.0
200,342,77.0
323,342,232.0
257,342,686.0
71,342,280.0
275,342,1242.0
374,342,636.0
85,342,134.0
192,342,8532.0
90,342,387.0
56,342,1400.0
154,342,6914.0
232,297,194.0
211,297,234.0
356,297,1639.0
359,297,4834.0
203,297,89.0
88,297,3747.0
164,159,94.0
103,159,228.0
181,159,1070.0
366,256,928.0
106,256,92.0
57,256,1049.0
40,256,226.0
301,256,33.0
169,256,1184.0
92,256,445.0
104,256,597.0
207,256,259.0
165,256,944.0
88,256,517.0
295,256,8940.0
257,124,399.0
26,124,386.0
97,124,897.0
320,124,351.0
87,124,166.0
126,124,1759.0
262,124,196.0
226,124,145.0
386,281,222.0
314,281,513.0
173,281,156.0
82,281,401.0
71,281,134.0
323,183,113.0
310,183,637.0
223,183,85.0
200,183,380.0
402,183,628.0
62,183,486.0
385,183,183.0
144,183,139.0
323,156,267.0
247,156,375.0
143,156,1010.0
200,156,1749.0
329,156,322.0
84,156,542.0
302,156,1260.0
138,156,107.0
272,156,516.0
229,156,1307.0
14,156,322.0
390,156,2362.0
92,156,129.0
219,156,217.0
323,258,3395.0
216,258,197.0
84,258,347.0
331,258,97.0
68,258,21.0
85,258,1827.0
229,258,1615.0
0,258,294.0
56,258,3107.0
130,258,601.0
222,361,223.0
50,361,735.0
299,361,216.0
323,360,98.0
362,360,5499.0
105,360,603.0
353,360,190.0
143,360,1974.0
10,360,46.0
335,360,2457.0
280,360,732.0
368,360,154.0
84,360,2348.0
390,360,387.0
293,360,4868.0
394,360,1719.0
210,394,694.0
362,394,15185.0
335,394,2501.0
179,394,1530.0
263,394,218.0
293,394,7328.0
360,394,1447.0
379,394,177.0
102,394,1686.0
389,56,190.0
31,56,275.0
323,56,4995.0
319,56,176.0
258,56,913.0
138,56,111.0
342,56,498.0
25,56,2140.0
33,56,3514.0
65,56,234.0
374,56,693.0
68,56,334.0
23,56,277.0
209,56,393.0
37,56,1840.0
4,56,1254.0
117,56,815.0
215,56,1998.0
79,56,154.0
78,56,34.0
192,56,55151.0
229,277,1373.0
389,277,141.0
186,277,791.0
401,277,762.0
331,277,346.0
338,277,104.0
105,277,264.0
192,277,163.0
75,87,249.0
154,87,1837.0
399,87,977.0
74,87,561.0
91,87,1159.0
268,87,208.0
174,87,142.0
124,87,55.0
75,197,497.0
401,197,5727.0
20,197,216.0
108,197,740.0
246,197,20.0
229,197,13163.0
158,197,738.0
231,197,329.0
216,150,492.0
32,150,187.0
314,150,594.0
261,150,57.0
38,150,1595.0
71,150,646.0
171,390,211.0
83,390,67.0
402,390,411.0
401,390,202.0
143,390,1979.0
272,390,88.0
200,390,1793.0
396,390,829.0
20,390,216.0
329,390,3748.0
326,390,205.0
323,390,6716.0
59,390,1204.0
353,390,305.0
166,390,13.0
344,390,1476.0
302,390,180.0
5,390,374.0
355,390,177.0
362,390,578.0
14,390,198.0
229,390,1210.0
84,390,3353.0
156,390,2286.0
197,390,540.0
68,390,913.0
319,390,43.0
144,390,75.0
23,390,182.0
216,317,633.0
145,317,66.0
333,317,439.0
334,317,11.0
61,317,483.0
77,317,165.0
174,317,452.0
31,317,643.0
243,317,54.0
349,317,122.0
138,317,1520.0
337,317,20.0
352,317,487.0
229,317,1340.0
38,317,35.0
400,317,1617.0
270,317,1869.0
268,317,5403.0
170,317,154.0
65,317,369.0
310,141,105.0
26,141,207.0
367,141,374.0
195,141,233.0
63,141,6016.0
200,116,244.0
37,116,226.0
90,116,325.0
56,116,575.0
275,116,453.0
23,116,286.0
402,188,405.0
347,188,970.0
320,188,1201.0
31,188,436.0
257,188,621.0
321,188,13157.0
305,188,391.0
97,188,1461.0
154,188,8097.0
174,188,317.0
395,188,366.0
199,188,96.0
385,188,230.0
71,188,714.0
226,188,484.0
124,188,87.0
352,188,10289.0
90,188,2462.0
283,188,239.0
170,188,287.0
375,174,45.0
257,174,480.0
220,174,3670.0
97,174,371.0
367,174,284.0
268,174,289.0
342,174,203.0
16,174,270.0
170,174,213.0
20,316,361.0
229,316,1908.0
309,316,372.0
390,316,138.0
186,316,73.0
344,316,543.0
338,316,1621.0
275,229,552.0
238,229,1096.0
130,229,211.0
402,229,531.0
401,229,705.0
331,229,5318.0
200,229,6034.0
8,229,1376.0
33,229,1117.0
31,229,805.0
323,229,10847.0
12,229,726.0
4,229,261.0
162,229,222.0
321,229,3686.0
316,229,478.0
80,229,134.0
5,229,82.0
352,229,1019.0
85,229,990.0
277,229,337.0
100,229,151.0
314,229,224.0
117,229,193.0
108,229,1143.0
78,229,166.0
62,229,408.0
374,229,277.0
68,229,1624.0
202,229,328.0
338,229,252.0
389,229,81.0
167,261,50.0
314,261,846.0
19,123,281.0
260,123,3562.0
314,123,202.0
29,123,1090.0
117,123,342.0
284,123,174.0
178,123,591.0
56,123,484.0
41,123,174.0
37,123,186.0
4,123,299.0
302,161,366.0
247,161,254.0
221,161,785.0
272,161,956.0
187,30,319.0
75,30,235.0
366,30,230.0
132,30,114.0
335,368,366.0
300,368,255.0
199,368,769.0
188,368,513.0
360,368,199.0
213,368,410.0
151,368,146.0
31,368,378.0
262,368,112.0
117,368,111.0
36,368,890.0
1,368,143.0
45,368,962.0
6,164,201.0
139,164,3491.0
74,164,371.0
268,164,2587.0
138,164,3489.0
38,164,335.0
105,164,568.0
202,363,755.0
378,363,235.0
385,363,107.0
71,363,971.0
169,363,145.0
124,363,292.0
174,363,40.0
62,363,576.0
352,363,3950.0
398,363,230.0
170,363,5827.0
31,363,616.0
323,363,309.0
310,363,233.0
257,363,1618.0
395,363,4728.0
321,363,10163.0
126,363,59.0
90,363,991.0
154,363,2470.0
26,363,6139.0
355,363,2419.0
305,363,146.0
144,363,2934.0
266,380,836.0
103,380,622.0
337,380,189.0
187,380,303.0
299,380,157.0
202,226,172.0
382,226,1147.0
251,226,482.0
321,226,2181.0
395,226,2759.0
188,226,674.0
170,226,579.0
158,226,458.0
94,226,1118.0
126,226,388.0
97,226,2253.0
350,226,793.0
341,17,116.0
304,17,408.0
106,17,3304.0
241,17,177.0
9,17,254.0
256,17,308.0
15,17,427.0
236,17,626.0
101,17,702.0
121,17,487.0
175,17,23.0
194,17,248.0
398,17,196.0
58,17,145.0
391,235,41.0
320,235,173.0
169,235,2890.0
167,235,368.0
133,235,796.0
273,235,2132.0
351,235,112.0
382,235,1887.0
32,235,407.0
243,235,754.0
251,235,152.0
272,235,221.0
314,235,146.0
395,235,476.0
392,235,173.0
201,235,128.0
31,235,3202.0
310,235,569.0
257,235,344.0
347,235,399.0
107,235,60.0
355,235,124.0
234,235,11.0
242,235,791.0
78,235,297.0
252,235,186.0
200,235,280.0
48,235,15.0
90,235,38.0
318,235,1276.0
315,235,229.0
239,235,279.0
103,22,297.0
234,22,928.0
96,22,1815.0
334,22,2186.0
187,214,292.0
304,214,114.0
27,214,195.0
267,214,188.0
352,214,271.0
106,214,2205.0
229,214,1361.0
101,214,332.0
104,214,967.0
193,214,531.0
370,214,55.0
222,214,10.0
330,214,650.0
31,214,851.0
310,214,300.0
305,214,2552.0
298,214,530.0
291,214,559.0
121,214,867.0
206,214,1300.0
189,214,2585.0
299,214,683.0
236,214,495.0
63,214,1132.0
332,214,333.0
393,214,760.0
386,314,346.0
33,314,53.0
382,314,268.0
150,314,109.0
85,314,939.0
32,314,708.0
173,314,111.0
31,314,668.0
323,314,236.0
153,314,996.0
12,314,115.0
229,314,632.0
261,314,473.0
23,314,288.0
66,314,7056.0
82,314,169.0
384,314,1403.0
38,314,2461.0
100,314,118.0
235,314,392.0
281,314,1177.0
71,314,880.0
227,314,186.0
364,314,275.0
56,314,311.0
275,314,282.0
187,110,979.0
268,110,317.0
88,337,93.0
211,337,584.0
317,337,135.0
268,337,205.0
240,337,270.0
295,337,56.0
229,337,1378.0
232,337,4526.0
96,337,357.0
271,337,319.0
404,337,62.0
146,337,973.0
370,377,239.0
247,52,220.0
369,52,550.0
302,52,218.0
238,52,394.0
356,359,1107.0
307,359,1772.0
404,359,248.0
22,359,2515.0
214,359,1003.0
103,359,265.0
234,359,184.0
315,359,21775.0
240,359,4815.0
349,359,110.0
203,359,924.0
337,359,222.0
88,359,5577.0
135,359,246.0
293,359,164.0
297,359,4912.0
332,359,286.0
295,359,911.0
260,193,801.0
67,193,4880.0
367,193,133.0
208,193,296.0
404,193,283.0
103,193,151.0
304,193,620.0
352,193,206.0
133,193,409.0
134,193,5852.0
92,193,10.0
101,193,241.0
306,193,709.0
63,193,9312.0
295,193,10.0
317,137,1564.0
74,137,43.0
315,137,978.0
273,354,946.0
260,354,1643.0
149,354,212.0
347,160,196.0
394,160,841.0
169,160,1199.0
310,160,159.0
90,160,431.0
318,160,1252.0
202,160,181.0
107,160,1138.0
71,242,1165.0
273,242,1047.0
66,242,329.0
364,242,663.0
314,242,199.0
289,175,1076.0
310,175,516.0
89,175,1602.0
138,175,1539.0
354,175,341.0
306,175,226.0
273,175,1174.0
133,175,60.0
75,175,22.0
317,175,130.0
230,175,7341.0
397,175,412.0
268,175,189.0
260,175,632.0
176,175,2768.0
366,175,1514.0
6,175,214.0
358,175,7854.0
330,175,98.0
7,175,65.0
36,175,35054.0
336,175,211.0
107,175,147.0
302,175,213.0
364,175,2384.0
132,175,255.0
221,175,1141.0
242,175,963.0
272,109,569.0
57,109,924.0
307,109,58.0
247,109,5612.0
152,109,52.0
302,109,2128.0
332,109,232.0
323,78,265.0
25,78,6078.0
83,78,97.0
260,78,2738.0
178,78,3268.0
12,78,508.0
229,78,1358.0
246,78,107.0
33,78,4663.0
386,78,248.0
56,78,867.0
192,78,321.0
352,201,174.0
26,201,395.0
268,345,1159.0
48,345,2030.0
167,345,1014.0
280,345,33.0
83,345,1665.0
31,345,12597.0
323,345,311.0
257,345,268.0
251,345,437.0
199,345,133.0
158,345,759.0
138,345,672.0
383,345,201.0
170,345,465.0
100,345,1147.0
8,345,2132.0
85,345,199.0
151,345,218.0
200,345,5484.0
162,345,132.0
368,213,1374.0
389,213,48.0
80,213,151.0
1,213,49.0
199,213,438.0
300,213,372.0
231,213,76.0
31,121,408.0
266,121,430.0
361,121,426.0
307,121,582.0
50,121,1102.0
207,121,222.0
369,121,925.0
65,121,1413.0
219,121,463.0
240,121,70.0
88,121,294.0
93,121,330.0
290,121,10.0
22,121,250.0
222,121,407.0
105,121,532.0
404,53,704.0
136,53,10.0
281,127,174.0
82,127,428.0
377,269,81.0
268,269,571.0
375,269,2868.0
172,269,2058.0
292,269,620.0
63,133,579.0
190,133,131.0
136,133,198.0
31,133,3636.0
394,133,179.0
176,133,393.0
138,133,382.0
304,133,1053.0
199,133,173.0
263,133,1682.0
112,133,69.0
141,133,582.0
335,133,724.0
177,133,209.0
196,133,518.0
122,133,201.0
104,133,245.0
91,133,985.0
310,24,224.0
389,24,1873.0
196,24,520.0
118,24,422.0
31,57,290.0
323,57,181.0
247,57,458.0
106,57,90.0
287,57,532.0
302,57,736.0
241,57,707.0
14,57,299.0
85,57,231.0
377,57,118.0
26,57,30.0
109,57,836.0
104,57,757.0
256,57,420.0
252,378,1517.0
26,378,182.0
31,378,204.0
257,378,235.0
321,378,9141.0
382,378,225.0
355,378,6541.0
352,378,2109.0
90,378,178.0
363,378,988.0
347,378,58.0
196,378,543.0
154,378,720.0
348,378,241.0
251,378,33.0
395,378,603.0
170,378,852.0
202,378,185.0
144,378,463.0
195,199,267.0
368,199,1628.0
31,199,644.0
133,199,403.0
229,199,1349.0
169,199,62.0
314,173,273.0
242,173,20.0
112,173,424.0
80,173,77.0
328,173,1916.0
12,173,624.0
281,173,592.0
196,173,549.0
131,173,714.0
331,20,1535.0
401,20,505.0
323,20,282.0
316,20,104.0
229,20,4791.0
197,20,416.0
329,20,63.0
105,20,707.0
386,76,809.0
78,76,1869.0
312,329,797.0
326,329,766.0
401,329,1222.0
323,329,240.0
84,329,841.0
386,329,223.0
196,329,563.0
344,329,1984.0
390,329,4623.0
200,329,984.0
105,329,2354.0
280,162,33.0
156,162,956.0
25,162,46.0
85,162,135.0
62,162,552.0
31,162,127.0
323,162,541.0
321,162,8019.0
229,162,1440.0
84,162,788.0
305,162,539.0
90,162,158.0
68,162,14.0
197,162,54.0
390,162,183.0
202,162,311.0
200,162,374.0
396,162,39.0
329,162,313.0
13,162,100.0
24,340,366.0
239,340,209.0
310,15,716.0
373,15,1028.0
194,15,359.0
253,15,226.0
101,15,740.0
377,15,841.0
398,15,551.0
31,259,342.0
310,259,161.0
133,259,35.0
26,259,255.0
362,259,1824.0
245,158,829.0
167,158,1991.0
382,158,350.0
395,158,1009.0
240,234,725.0
386,234,803.0
187,234,972.0
334,234,910.0
138,234,2772.0
310,234,217.0
38,234,481.0
22,234,282.0
268,234,395.0
132,234,127.0
358,234,207.0
22,65,327.0
211,65,174.0
260,65,764.0
121,65,399.0
304,65,625.0
31,65,719.0
133,65,835.0
11,65,580.0
229,65,1343.0
135,65,7348.0
88,65,395.0
8,65,21.0
138,65,217.0
334,65,242.0
404,65,155.0
6,65,112.0
343,65,10.0
268,65,552.0
172,65,1657.0
295,65,20.0
63,65,360.0
314,374,161.0
62,374,282.0
323,374,274.0
85,374,3810.0
90,374,236.0
200,374,327.0
275,374,1038.0
154,374,2051.0
56,374,1245.0
23,374,233.0
342,374,5573.0
192,374,14576.0
156,68,380.0
100,68,149.0
390,68,52.0
323,68,9374.0
85,68,38.0
229,68,2431.0
33,68,3216.0
200,68,820.0
56,68,2601.0
84,68,111.0
23,68,826.0
280,68,168.0
235,318,3267.0
314,318,150.0
273,318,643.0
328,318,239.0
320,318,951.0
160,318,1415.0
107,318,862.0
289,318,159.0
321,318,1598.0
169,318,53.0
367,198,129.0
71,198,3606.0
134,198,385.0
66,198,858.0
384,198,447.0
304,198,182.0
381,122,205.0
397,122,309.0
335,122,638.0
218,122,119.0
89,122,105.0
370,222,89.0
241,222,214.0
42,222,218.0
101,222,5246.0
88,222,491.0
112,105,699.0
80,105,327.0
326,105,466.0
397,105,436.0
390,105,385.0
401,105,566.0
225,105,1339.0
133,105,471.0
229,105,456.0
312,105,184.0
389,105,1622.0
196,105,994.0
26,105,146.0
221,105,560.0
171,105,460.0
37,105,542.0
118,105,423.0
20,105,458.0
329,105,1322.0
276,105,633.0
170,105,316.0
33,117,503.0
19,117,1782.0
268,117,99.0
167,117,114.0
41,117,435.0
29,117,723.0
12,117,164.0
229,117,1894.0
345,117,159.0
31,117,950.0
323,117,937.0
90,117,238.0
70,117,2558.0
56,117,541.0
37,117,235.0
4,117,583.0
33,215,16003.0
56,215,464.0
192,215,151.0
313,311,2150.0
228,311,1246.0
54,311,63.0
301,311,11.0
231,311,56.0
154,112,1674.0
31,112,452.0
229,112,187.0
196,112,1945.0
105,112,401.0
128,112,896.0
170,220,3840.0
314,220,87.0
310,220,453.0
26,220,2521.0
174,220,5051.0
257,220,852.0
196,220,402.0
355,220,656.0
352,220,846.0
381,220,259.0
8,220,218.0
268,220,573.0
395,220,275.0
138,220,181.0
363,220,207.0
292,220,163.0
218,230,1392.0
175,230,1655.0
397,230,1218.0
28,230,778.0
358,230,18499.0
36,230,6322.0
79,85,1568.0
200,85,13368.0
245,85,950.0
216,85,2868.0
83,85,133.0
12,85,334.0
323,85,440.0
321,85,3662.0
95,85,224.0
33,85,1400.0
229,85,5873.0
62,85,773.0
374,85,15791.0
68,85,260.0
48,85,1205.0
130,85,398.0
395,385,332.0
382,385,1382.0
71,385,508.0
321,385,1572.0
223,385,508.0
154,385,2222.0
188,385,182.0
352,385,170.0
136,385,244.0
66,71,7073.0
257,71,268.0
355,71,338.0
198,71,601.0
227,71,316.0
384,71,1556.0
153,71,2519.0
314,71,6129.0
26,71,264.0
342,71,232.0
170,71,163.0
97,71,1210.0
154,71,676.0
139,315,362.0
43,315,94.0
359,315,2561.0
74,315,648.0
137,315,392.0
