C1(head)_id,C2(tail)_id,Num
339,383,229
3,333,61
319,333,1263
86,333,164
235,333,1108
4,333,27
357,333,463
269,360,1865
399,360,20
204,360,245
73,360,158
306,45,878
269,304,308
35,304,289
158,304,1830
146,304,799
229,304,1026
402,304,1004
295,304,1675
312,304,723
91,304,61
76,280,118
399,280,161
380,280,1062
131,280,1528
173,280,22
22,280,218
170,280,880
320,280,418
355,53,545
171,53,559
15,53,1524
271,53,261
252,53,59
144,388,213
310,388,623
36,388,91
28,388,641
328,390,2561
13,390,96
96,390,357
246,390,343
254,390,3338
77,390,7850
50,390,677
298,390,164
36,390,2088
163,390,2186
238,390,2836
208,390,103
150,390,338
290,390,2555
28,390,53398
237,390,10
295,230,358
214,230,785
150,230,218
101,230,214
103,230,155
350,230,335
160,230,610
21,230,1316
169,230,165
140,230,388
128,230,318
30,230,344
87,230,191
187,230,442
270,230,290
222,230,247
264,230,530
376,230,57
146,20,31
185,20,976
396,20,66
269,20,2949
36,20,73
103,20,1063
367,20,148
191,20,2840
50,20,1019
86,20,157
320,20,1347
62,20,65
229,20,1106
237,20,160
264,20,370
365,168,228
303,168,383
81,168,77
169,168,4080
37,168,707
320,168,1547
381,168,5272
87,168,1002
187,168,228
178,168,261
366,168,94
50,168,484
67,168,3819
170,168,114
377,168,627
116,168,4454
288,168,741
18,168,312
122,302,317
150,302,1345
110,302,360
143,302,881
50,302,186
90,302,1262
361,302,441
399,306,174
335,306,108
280,306,309
237,306,564
230,222,394
214,222,753
270,222,414
306,222,775
160,222,1669
375,222,133
128,222,607
56,143,631
81,143,61
110,143,256
111,143,216
234,143,803
150,143,214
47,143,519
357,143,283
319,143,1002
254,143,1822
28,143,541
348,143,159
124,143,55
197,143,162
191,143,336
50,143,165
90,143,890
135,143,57
363,143,226
27,151,597
225,151,64
139,151,298
158,151,1068
402,151,1995
133,151,30
258,305,210
173,305,259
335,305,111
221,305,298
49,305,731
12,305,1344
45,305,167
376,305,138
391,305,122
360,31,352
199,326,860
191,326,38
283,326,526
310,326,696
104,326,12393
15,326,63
100,326,1375
43,326,120
73,326,518
271,326,832
363,326,334
235,326,211
68,116,4169
50,116,579
258,116,197
67,116,969
182,116,11487
377,116,356
320,116,2025
381,116,161
150,116,995
343,116,262
12,116,127
339,116,380
174,116,309
49,116,3820
254,116,233
376,116,1208
96,116,1120
366,116,215
26,116,10
211,116,223
170,116,313
133,116,343
392,46,343
201,46,607
146,46,105
191,46,818
355,46,119
158,46,1167
113,46,496
75,46,162
378,46,145
357,46,437
136,46,43
153,46,394
54,46,512
320,163,77
50,163,232
67,163,686
341,163,280
238,163,1242
77,163,636
122,163,134
390,163,8532
350,163,387
28,163,1400
254,163,6914
271,250,194
283,250,234
249,250,1639
355,250,4834
298,250,89
55,250,3747
171,149,94
269,149,228
294,149,1070
184,16,928
43,16,92
9,16,1049
239,16,226
4,16,33
60,16,1184
135,16,445
75,16,597
371,16,259
137,16,944
55,16,517
372,16,8940
67,57,399
342,57,386
264,57,897
211,57,351
274,57,166
105,57,1759
205,57,196
243,57,145
306,65,222
237,65,513
8,65,156
209,65,401
341,65,134
50,322,113
258,322,637
79,322,85
320,322,380
49,322,628
217,322,486
63,322,183
18,322,139
50,56,267
90,56,375
212,56,1010
320,56,1749
87,56,322
37,56,542
143,56,1260
158,56,107
29,56,516
150,56,1307
178,56,322
169,56,2362
135,56,129
235,56,217
50,334,3395
304,334,197
37,334,347
68,334,97
81,334,21
122,334,1827
150,334,1615
48,334,294
28,334,3107
190,334,601
108,216,223
319,216,735
215,216,216
50,405,98
308,405,5499
374,405,603
366,405,190
212,405,1974
203,405,46
301,405,2457
195,405,732
97,405,154
37,405,2348
169,405,387
10,405,4868
159,405,1719
373,159,694
308,159,15185
301,159,2501
324,159,1530
273,159,218
10,159,7328
405,159,1447
34,159,177
268,159,1686
246,28,190
191,28,275
50,28,4995
208,28,176
334,28,913
158,28,111
163,28,498
125,28,2140
36,28,3514
201,28,234
77,28,693
81,28,334
290,28,277
275,28,393
312,28,1840
102,28,1254
91,28,815
231,28,1998
192,28,154
26,28,34
390,28,55151
150,260,1373
246,260,141
140,260,791
230,260,762
68,260,346
330,260,104
374,260,264
390,260,163
95,274,249
254,274,1837
378,274,977
86,274,561
19,274,1159
402,274,208
27,274,142
57,274,55
95,21,497
230,21,5727
30,21,216
187,21,740
317,21,20
150,21,13163
33,21,738
251,21,329
304,165,492
20,165,187
237,165,594
118,165,57
146,165,1595
341,165,646
396,169,211
13,169,67
49,169,411
230,169,202
212,169,1979
29,169,88
320,169,1793
381,169,829
30,169,216
87,169,3748
93,169,205
50,169,6716
377,169,1204
366,169,305
141,169,13
349,169,1476
143,169,180
288,169,374
248,169,177
308,169,578
178,169,198
150,169,1210
37,169,3353
56,169,2286
21,169,540
81,169,913
208,169,43
18,169,75
290,169,182
304,142,633
225,142,66
297,142,439
267,142,11
400,142,483
357,142,165
27,142,452
191,142,643
99,142,54
35,142,122
158,142,1520
15,142,20
12,142,487
150,142,1340
146,142,35
332,142,1617
394,142,1869
402,142,5403
133,142,154
201,142,369
258,344,105
342,344,207
265,344,374
276,344,233
73,344,6016
320,328,244
312,328,226
350,328,325
28,328,575
238,328,453
290,328,286
49,148,405
185,148,970
211,148,1201
191,148,436
67,148,621
182,148,13157
127,148,391
264,148,1461
254,148,8097
27,148,317
103,148,366
145,148,96
63,148,230
341,148,714
243,148,484
57,148,87
12,148,10289
350,148,2462
153,148,239
133,148,287
315,27,45
67,27,480
345,27,3670
264,27,371
265,27,284
402,27,289
163,27,203
151,27,270
133,27,213
30,385,361
150,385,1908
172,385,372
169,385,138
140,385,73
349,385,543
330,385,1621
238,150,552
200,150,1096
190,150,211
49,150,531
230,150,705
68,150,5318
320,150,6034
170,150,1376
36,150,1117
191,150,805
50,150,10847
395,150,726
102,150,261
343,150,222
182,150,3686
385,150,478
222,150,134
288,150,82
12,150,1019
122,150,990
260,150,337
96,150,151
237,150,224
91,150,193
187,150,1143
26,150,166
217,150,408
77,150,277
81,150,1624
116,150,328
330,150,252
246,150,81
399,118,50
237,118,846
358,144,281
310,144,3562
237,144,202
69,144,1090
91,144,342
388,144,174
62,144,591
28,144,484
368,144,174
312,144,186
102,144,299
143,393,366
90,393,254
234,393,785
29,393,956
245,39,319
95,39,235
184,39,230
120,39,114
301,97,366
155,97,255
145,97,769
148,97,513
405,97,199
375,97,410
280,97,146
191,97,378
205,97,112
91,97,111
66,97,890
173,97,143
7,97,962
296,171,201
359,171,3491
86,171,371
402,171,2587
158,171,3489
226,171,181
146,171,335
374,171,568
116,174,755
138,174,235
63,174,107
341,174,971
60,174,145
57,174,292
27,174,40
217,174,576
12,174,3950
247,174,230
133,174,5827
191,174,616
50,174,309
258,174,233
67,174,1618
103,174,4728
182,174,10163
105,174,59
350,174,991
254,174,2470
342,174,6139
248,174,2419
127,174,146
18,174,2934
85,2,836
269,2,622
15,2,189
245,2,303
215,2,157
116,243,172
227,243,1147
41,243,482
182,243,2181
103,243,2759
148,243,674
133,243,579
33,243,458
311,243,1118
105,243,388
264,243,2253
89,243,793
259,404,116
3,404,408
43,404,3304
199,404,177
291,404,254
16,404,308
379,404,427
285,404,626
194,404,702
40,404,487
181,404,23
233,404,248
247,404,196
398,404,145
354,339,41
211,339,173
60,339,2890
399,339,368
242,339,796
365,339,2132
352,339,112
227,339,1887
20,339,407
99,339,754
41,339,152
29,339,221
237,339,146
103,339,476
157,339,173
161,339,128
191,339,3202
258,339,569
67,339,344
185,339,399
5,339,60
248,339,124
387,339,11
382,339,791
26,339,297
383,339,186
320,339,280
131,339,15
350,339,38
94,339,1276
113,339,229
1,339,279
269,256,297
387,256,928
92,256,1815
267,256,2186
245,292,292
3,292,114
370,292,195
188,292,188
12,292,271
43,292,2205
150,292,1361
194,292,332
75,292,967
318,292,531
229,292,55
108,292,10
218,292,650
191,292,851
258,292,300
127,292,2552
24,292,530
129,292,559
40,292,867
314,292,1300
244,292,2585
215,292,683
285,292,495
73,292,1132
363,292,333
278,292,760
306,237,346
36,237,53
227,237,268
165,237,109
122,237,939
20,237,708
8,237,111
191,237,668
50,237,236
44,237,996
395,237,115
150,237,632
118,237,473
290,237,288
325,237,7056
209,237,169
367,237,1403
146,237,2461
96,237,118
339,237,392
65,237,1177
341,237,880
126,237,186
286,237,275
28,237,311
238,237,282
245,338,979
402,338,317
55,15,93
283,15,584
142,15,135
402,15,205
287,15,270
372,15,56
150,15,1378
271,15,4526
92,15,357
326,15,319
134,15,62
53,15,973
229,272,239
90,47,220
110,47,550
143,47,218
200,47,394
249,355,1107
397,355,1772
134,355,248
256,355,2515
292,355,1003
269,355,265
387,355,184
113,355,21775
287,355,4815
35,355,110
298,355,924
15,355,222
55,355,5577
262,355,246
10,355,164
250,355,4912
363,355,286
372,355,911
310,318,801
38,318,4880
265,318,133
124,318,296
134,318,283
269,318,151
3,318,620
12,318,206
242,318,409
121,318,5852
135,318,10
194,318,241
42,318,709
73,318,9312
372,318,10
142,132,1564
86,132,43
113,132,978
365,109,946
310,109,1643
0,109,212
185,61,196
159,61,841
60,61,1199
258,61,159
350,61,431
94,61,1252
116,61,181
5,61,1138
341,382,1165
365,382,1047
325,382,329
286,382,663
237,382,199
183,181,1076
258,181,516
335,181,1602
158,181,1539
109,181,341
42,181,226
365,181,1174
242,181,60
95,181,22
142,181,130
51,181,7341
58,181,412
402,181,189
310,181,632
104,181,2768
184,181,1514
296,181,214
307,181,7854
218,181,98
196,181,65
66,181,35054
403,181,211
5,181,147
143,181,213
286,181,2384
120,181,255
234,181,1141
382,181,963
29,70,569
9,70,924
397,70,58
90,70,5612
313,70,52
143,70,2128
363,70,232
50,26,265
125,26,6078
13,26,97
310,26,2738
62,26,3268
395,26,508
150,26,1358
317,26,107
36,26,4663
306,26,248
28,26,867
390,26,321
12,161,174
342,161,395
402,380,1159
131,380,2030
399,380,1014
195,380,33
13,380,1665
191,380,12597
50,380,311
67,380,268
41,380,437
145,380,133
33,380,759
158,380,672
321,380,201
133,380,465
96,380,1147
170,380,2132
122,380,199
280,380,218
320,380,5484
343,380,132
97,375,1374
246,375,48
222,375,151
173,375,49
145,375,438
155,375,372
251,375,76
191,40,408
85,40,430
216,40,426
397,40,582
319,40,1102
371,40,222
110,40,925
201,40,1413
235,40,463
287,40,70
55,40,294
46,40,330
333,40,10
256,40,250
108,40,407
374,40,532
134,384,704
54,384,10
65,236,174
209,236,428
272,277,81
402,277,571
315,277,2868
189,277,2058
289,277,620
73,242,579
386,242,131
54,242,198
191,242,3636
159,242,179
104,242,393
158,242,382
3,242,1053
145,242,173
273,242,1682
270,242,69
344,242,582
301,242,724
401,242,209
214,242,518
186,242,201
75,242,245
19,242,985
258,119,224
246,119,1873
214,119,520
336,119,422
191,9,290
50,9,181
90,9,458
43,9,90
136,9,532
143,9,736
199,9,707
178,9,299
122,9,231
272,9,118
342,9,30
70,9,836
75,9,757
16,9,420
383,138,1517
342,138,182
191,138,204
67,138,235
182,138,9141
227,138,225
248,138,6541
12,138,2109
350,138,178
174,138,988
185,138,58
214,138,543
254,138,720
376,138,241
41,138,33
103,138,603
133,138,852
116,138,185
18,138,463
276,145,267
97,145,1628
191,145,644
242,145,403
150,145,1349
60,145,62
237,8,273
382,8,20
270,8,424
222,8,77
128,8,1916
395,8,624
65,8,592
214,8,549
160,8,714
68,30,1535
230,30,505
50,30,282
385,30,104
150,30,4791
21,30,416
87,30,63
374,30,707
306,23,809
26,23,1869
389,87,797
93,87,766
230,87,1222
50,87,240
37,87,841
306,87,223
214,87,563
349,87,1984
169,87,4623
320,87,984
374,87,2354
195,343,33
56,343,956
125,343,46
122,343,135
217,343,552
191,343,127
50,343,541
182,343,8019
150,343,1440
37,343,788
127,343,539
350,343,158
81,343,14
21,343,54
169,343,183
116,343,311
320,343,374
381,343,39
87,343,313
327,343,100
119,115,366
1,115,209
258,379,716
179,379,1028
233,379,359
22,379,226
194,379,740
272,379,841
247,379,551
191,351,342
258,351,161
242,351,35
342,351,255
308,351,1824
337,33,829
399,33,1991
227,33,350
103,33,1009
287,387,725
306,387,803
245,387,972
267,387,910
158,387,2772
258,387,217
146,387,481
256,387,282
402,387,395
120,387,127
307,387,207
256,201,327
283,201,174
310,201,764
40,201,399
3,201,625
191,201,719
242,201,835
228,201,580
150,201,1343
262,201,7348
55,201,395
170,201,21
158,201,217
267,201,242
134,201,155
296,201,112
224,201,10
402,201,552
189,201,1657
372,201,20
73,201,360
237,77,161
217,77,282
50,77,274
122,77,3810
350,77,236
320,77,327
238,77,1038
254,77,2051
28,77,1245
290,77,233
163,77,5573
390,77,14576
56,81,380
96,81,149
169,81,52
50,81,9374
122,81,38
150,81,2431
36,81,3216
320,81,820
28,81,2601
37,81,111
290,81,826
195,81,168
339,94,3267
237,94,150
365,94,643
128,94,239
211,94,951
61,94,1415
5,94,862
183,94,159
182,94,1598
60,94,53
265,362,129
341,362,3606
121,362,385
325,362,858
367,362,447
3,362,182
130,186,205
58,186,309
301,186,638
114,186,119
335,186,105
229,108,89
199,108,214
406,108,218
194,108,5246
55,108,491
270,374,699
222,374,327
93,374,466
58,374,436
169,374,385
230,374,566
14,374,1339
242,374,471
150,374,456
389,374,184
246,374,1622
214,374,994
342,374,146
234,374,560
396,374,460
312,374,542
336,374,423
30,374,458
87,374,1322
295,374,633
133,374,316
36,91,503
358,91,1782
402,91,99
399,91,114
368,91,435
69,91,723
395,91,164
150,91,1894
380,91,159
191,91,950
50,91,937
350,91,238
282,91,2558
28,91,541
312,91,235
102,91,583
36,231,16003
28,231,464
390,231,151
83,299,2150
80,299,1246
152,299,63
4,299,11
251,299,56
254,270,1674
191,270,452
150,270,187
214,270,1945
374,270,401
59,270,896
133,345,3840
237,345,87
258,345,453
342,345,2521
27,345,5051
67,345,852
214,345,402
248,345,656
12,345,846
130,345,259
170,345,218
402,345,573
103,345,275
158,345,181
174,345,207
289,345,163
114,51,1392
181,51,1655
58,51,1218
241,51,778
307,51,18499
66,51,6322
192,122,1568
320,122,13368
337,122,950
304,122,2868
13,122,133
395,122,334
50,122,440
182,122,3662
98,122,224
36,122,1400
150,122,5873
217,122,773
77,122,15791
81,122,260
131,122,1205
190,122,398
103,63,332
227,63,1382
341,63,508
182,63,1572
79,63,508
254,63,2222
148,63,182
12,63,170
54,63,244
325,341,7073
67,341,268
248,341,338
362,341,601
126,341,316
367,341,1556
44,341,2519
237,341,6129
342,341,264
163,341,232
133,341,163
264,341,1210
254,341,676
359,113,362
392,113,94
355,113,2561
86,113,648
132,113,392
35,113,2157
158,113,238
397,113,3424
142,113,1261
10,113,486
46,113,163
319,113,1266
402,113,932
388,113,240
374,113,575
37,212,718
168,212,548
169,212,6618
50,212,1073
366,212,386
93,212,360
405,212,306
289,212,98
178,212,10
1,347,928
103,89,124
205,89,323
243,89,4019
57,89,151
264,89,505
105,89,702
50,275,240
374,275,133
327,275,213
192,275,331
184,275,186
125,275,1094
246,275,506
62,275,1291
77,275,305
36,275,2530
28,275,986
86,235,663
40,235,83
150,235,1337
191,235,1013
158,235,7832
80,235,307
402,235,2163
90,235,103
143,235,903
319,235,2880
135,235,179
333,235,151
306,262,813
57,101,208
182,101,1986
211,101,656
12,101,16153
330,101,899
116,101,91
350,101,495
103,101,117
96,22,345
380,22,242
170,22,1976
131,22,127
116,22,314
280,22,406
320,22,189
343,22,275
3,197,530
313,197,243
191,197,1324
258,197,177
242,197,917
150,197,1384
124,197,748
73,197,151
390,139,160
191,139,858
20,139,216
150,139,1355
158,139,197
394,139,15
402,139,5990
28,139,408
289,139,86
151,139,394
188,24,138
245,24,799
292,24,272
338,24,1389
227,103,2108
49,103,218
98,103,343
185,103,76
170,103,283
33,103,867
214,103,11
264,103,4069
254,103,3952
191,103,831
67,103,573
182,103,2046
131,103,290
345,103,95
248,103,2229
127,103,567
12,103,12191
399,103,131
138,103,509
174,103,2091
133,103,6026
41,103,406
311,103,1490
243,103,285
350,103,8306
116,103,212
339,103,797
237,103,348
59,103,486
342,103,1327
337,103,94
383,103,920
288,205,775
342,205,1701
143,137,104
191,137,370
118,367,543
227,367,250
325,367,24702
362,367,698
341,367,2434
126,367,1488
237,367,2462
378,219,456
19,219,36
292,278,1125
73,278,153
154,278,58
36,240,142
245,240,487
403,240,298
1,240,724
305,391,613
116,391,301
49,391,866
377,391,88
50,125,223
13,125,155
68,125,345
390,125,512
36,125,1291
192,125,372
26,125,4436
62,125,18535
208,125,225
102,125,896
28,125,26636
258,179,758
95,179,136
392,179,1055
374,179,764
181,179,561
233,179,571
267,179,5445
158,179,1053
245,179,619
379,179,386
184,179,933
329,179,610
103,179,152
247,179,314
113,179,403
251,179,306
120,179,246
227,311,314
337,311,971
98,311,208
264,311,2082
254,311,638
33,311,209
41,311,260
103,311,2753
243,311,490
399,41,501
67,41,803
174,41,90
380,41,264
170,41,73
150,41,1679
264,41,714
376,41,5132
60,41,284
103,41,1497
217,41,109
337,41,5432
125,41,103
158,394,646
400,394,222
142,394,1555
402,394,362
297,394,115
22,175,691
335,183,1081
58,183,496
13,75,344
191,75,8925
50,75,211
292,75,598
143,75,157
246,75,322
169,75,35
136,75,78
122,75,208
135,75,297
158,323,1070
357,323,244
394,323,446
242,228,322
104,228,274
191,228,881
3,228,629
201,228,2021
134,228,829
19,213,344
225,213,10
185,213,60
376,213,57
26,213,2137
346,213,3790
402,213,104
276,213,543
332,213,135
263,213,487
116,213,272
58,224,144
257,184,116
403,184,301
258,184,344
197,184,660
245,184,4616
39,184,345
154,184,379
179,184,356
75,184,182
292,184,230
181,184,638
135,184,877
120,184,169
398,259,342
43,259,15078
199,259,5222
355,259,199
306,259,814
404,259,183
245,259,13
244,259,325
292,259,928
36,300,191
1,300,656
156,300,161
242,206,497
191,206,516
258,206,90
150,206,1379
67,206,2014
353,206,719
60,206,1331
230,206,64
57,206,625
322,206,672
217,206,221
103,206,454
145,206,269
346,206,4893
242,246,440
119,246,175
36,246,308
270,246,244
306,246,1083
222,246,410
191,246,482
264,246,517
150,246,191
45,246,15
260,246,725
214,246,57
75,246,71
295,246,397
208,246,3136
312,246,1072
374,246,1152
59,246,124
131,246,75
170,223,361
292,244,329
374,244,541
111,244,255
188,244,760
12,244,292
90,244,74
199,244,2234
321,244,612
16,244,211
75,244,191
122,244,58
363,244,255
43,309,113
64,309,270
291,309,219
304,309,529
158,309,361
135,309,20
363,309,2005
131,337,1702
150,337,123
254,337,289
140,253,268
389,253,547
87,253,184
349,253,1022
306,253,792
374,253,584
346,263,1301
142,263,1309
1,263,47
356,291,168
355,291,333
199,291,177
298,291,1655
338,291,158
326,291,817
135,291,1400
363,291,4486
273,58,1913
152,58,205
109,58,1894
146,58,421
191,58,9566
258,58,280
224,58,596
51,58,3028
335,58,709
221,58,209
242,58,1501
215,58,246
306,58,281
196,58,221
66,58,754
60,58,198
3,58,208
6,58,236
310,58,246
150,58,1386
308,58,767
276,58,409
194,58,609
307,58,4100
73,58,239
114,58,851
186,58,12
181,58,632
241,58,498
402,58,216
372,58,68
268,58,599
139,402,825
146,402,996
191,402,2345
50,402,840
258,402,361
80,402,3031
304,402,605
4,402,1517
301,402,429
83,402,735
27,402,410
289,402,72
272,402,4032
299,402,579
66,402,364
12,402,476
225,402,28
104,402,130
150,402,1330
158,402,32830
315,402,324
15,402,474
235,402,1199
86,402,884
141,402,193
151,402,1963
326,402,173
211,402,576
10,402,292
251,402,282
142,402,2116
267,402,45
296,402,204
65,209,1239
237,209,182
273,25,492
351,25,202
191,25,404
258,25,1288
246,25,228
344,25,123
148,25,50
66,25,886
6,25,4113
104,25,1300
308,25,4416
342,25,197
391,25,227
34,25,790
153,25,345
191,319,797
50,319,151
90,319,106
127,319,530
40,319,2290
56,319,638
143,319,449
269,319,207
46,319,261
55,319,255
235,319,1876
333,319,1120
256,319,209
108,319,325
49,264,213
50,264,249
67,264,1375
182,264,17026
127,264,1493
148,264,33
174,264,175
57,264,229
341,264,142
41,264,84
96,264,1148
12,264,4898
254,264,573
131,264,37
103,264,3634
153,264,446
163,264,125
116,264,213
105,264,102
350,264,9958
211,264,53
170,264,226
101,264,97
133,264,362
383,264,90
339,264,209
310,220,1979
104,220,477
201,220,173
113,220,324
109,220,759
49,254,56
50,254,236
67,254,712
182,254,2302
174,254,90
122,254,166
341,254,408
217,254,1714
316,254,115
238,254,362
96,254,496
77,254,577
12,254,4846
103,254,2383
153,254,469
376,254,114
163,254,13409
350,254,9507
211,254,448
390,254,519
338,254,10
342,254,1402
320,254,480
204,284,645
16,284,96
3,284,259
269,284,181
191,284,41
257,284,52
226,284,677
251,284,597
73,284,610
402,284,526
255,284,458
372,284,441
92,284,195
287,283,630
352,283,317
32,283,476
256,283,46
258,283,115
15,283,1206
398,283,72
262,283,745
250,283,227
55,283,545
252,283,2002
92,283,116
31,283,361
326,283,104
242,310,684
150,310,187
358,310,432
100,310,1720
318,310,944
32,310,2892
124,310,56
283,310,194
104,310,227
256,310,286
108,310,62
91,310,483
191,310,1767
50,310,120
258,310,375
220,310,1800
228,310,2571
73,310,1324
109,310,3579
144,310,12297
3,310,582
42,310,295
201,310,520
55,310,300
169,310,26
134,202,231
181,202,1536
335,202,188
278,202,1872
150,123,1365
143,123,320
191,123,7947
50,123,193
175,123,578
288,123,488
235,123,263
200,123,3142
331,123,719
190,123,2036
48,123,283
402,123,178
143,281,217
348,281,166
148,6,131
104,6,275
191,6,447
66,6,328
391,6,217
34,6,575
25,6,4740
265,354,26
320,354,352
97,354,35
155,354,269
3,354,69
51,354,323
7,354,2127
73,354,9473
148,105,53
67,105,136
182,105,1604
185,105,51
350,105,842
133,105,238
103,105,915
205,105,522
243,105,610
89,105,992
365,286,671
242,286,92
295,286,279
183,286,304
339,286,3151
237,286,255
382,286,1693
96,350,1115
50,350,169
67,350,2085
182,350,4684
174,350,83
185,350,179
127,350,1200
105,350,59
341,350,73
101,350,40
133,350,319
264,350,4120
254,350,15564
376,350,305
41,350,93
153,350,35
170,350,169
103,350,3530
52,350,10
217,350,172
12,350,6105
339,350,62
320,350,87
33,160,686
214,160,522
230,160,445
8,160,250
306,160,863
222,160,697
12,160,247
374,160,652
128,160,3397
283,55,322
249,55,2829
43,55,523
40,55,1006
9,55,428
300,55,237
271,55,2153
252,55,840
113,55,669
15,55,66
250,55,2568
245,55,12
355,55,26730
201,55,467
256,55,12655
3,32,44
310,32,2711
144,32,5409
104,32,1749
220,32,169
42,32,198
66,32,278
0,32,6458
208,32,103
191,136,534
75,136,156
326,136,294
150,136,1375
399,48,264
331,48,459
143,48,2815
200,48,2482
190,48,473
212,52,331
318,52,5000
166,52,185
42,52,546
250,52,158
50,52,159
60,52,32
3,52,868
370,52,812
38,52,310
374,52,518
154,52,268
406,52,738
218,52,1384
73,52,970
384,52,199
90,361,174
141,361,353
302,361,2284
143,361,200
200,361,362
70,361,10
242,307,258
335,307,458
392,307,69
51,307,8586
203,307,199
104,307,1252
42,307,367
95,307,673
114,307,104
99,307,251
66,307,9647
403,307,192
58,307,292
25,307,452
391,307,409
1,307,511
181,307,552
150,290,2068
50,290,195
320,290,916
13,290,435
81,290,10
28,290,1191
36,290,1846
208,290,143
238,290,7910
368,290,560
237,290,291
40,370,47
292,370,99
41,365,14
3,355,76
239,318,45
108,318,91
131,138,120
381,385,60
148,254,61
195,10,44
130,10,70
399,310,10
326,310,144
399,337,63
29,253,60
404,291,225
132,179,28
403,179,70
76,267,11
86,267,77
55,239,50
38,239,108
217,330,84
201,85,50
13,168,23
13,352,10
291,244,77
194,216,47
229,216,22
130,159,33
13,131,35
150,133,91
247,133,140
179,113,67
180,294,91
269,252,57
273,191,33
141,191,22
250,191,71
91,191,60
190,50,26
365,258,147
183,258,137
245,258,131
381,258,36
41,258,80
379,258,118
339,182,79
60,182,14
340,376,12
381,376,68
103,376,27
191,15,42
13,37,23
85,380,33
103,380,10
156,36,99
206,97,47
3,97,56
57,97,111
113,171,22
153,103,133
341,103,144
92,137,75
344,265,35
315,265,12
9,3,158
13,58,10
318,58,29
379,58,89
297,402,10
33,402,43
256,402,115
67,25,59
205,18,70
169,18,46
82,0,47
13,195,20
136,326,139
135,326,67
262,326,45
168,116,169
18,116,101
305,116,12
54,219,46
247,67,83
150,67,149
373,67,55
397,235,111
245,235,42
361,235,11
197,235,118
404,181,20
246,181,105
114,181,54
393,70,39
191,26,82
14,26,94
321,199,133
188,339,171
61,339,22
214,236,12
169,236,52
303,396,21
366,396,106
103,79,80
55,135,130
342,105,58
214,350,53
342,350,185
109,55,99
208,368,22
9,190,51
122,190,40
404,379,54
3,351,74
155,351,21
13,96,158
280,221,34
246,186,47
13,186,57
303,374,20
181,374,50
86,400,51
310,91,77
3,73,23
228,73,95
12,73,109
49,401,76
103,59,444
338,342,10
153,342,191
41,342,87
109,32,61
350,211,25
13,211,22
191,358,70
381,185,208
134,95,11
376,227,50
399,49,12
13,49,39
62,341,42
127,341,70
379,194,76
50,29,84
70,29,114
68,290,50
390,290,346
217,238,49
61,373,35
19,373,53
10,377,13
159,99,206
86,99,58
280,399,120
150,399,57
237,169,83
343,169,244
10,273,70
46,86,216
195,366,11
67,44,91
191,269,93
64,269,39
189,269,10
237,395,128
81,390,411
250,390,40
46,201,67
32,77,33
46,146,270
86,284,10
226,20,12
339,20,2253
399,22,77
13,22,23
66,198,10
286,198,26
366,93,163
15,278,24
343,125,92
77,125,125
180,149,72
357,156,35
109,82,200
368,82,37
16,54,42
201,54,121
109,54,65
274,54,98
238,343,225
101,343,22
390,122,4496
330,122,75
342,33,34
35,80,48
197,80,10
31,360,62
221,45,46
127,304,21
357,304,12
250,1,21
318,42,50
0,42,109
251,372,44
92,372,114
239,372,31
327,306,38
209,222,125
29,143,41
235,143,101
309,104,62
12,127,546
406,232,77
236,65,96
396,56,141
109,56,57
91,334,23
283,75,45
289,213,1462
86,213,34
265,213,148
134,197,32
297,139,97
10,289,68
139,289,78
67,289,109
336,314,78
130,346,10
156,231,10
46,158,161
201,158,83
34,308,35
352,308,12
238,102,154
298,119,22
333,4,115
357,4,188
83,141,101
22,148,10
157,27,35
297,27,29
49,27,47
86,35,49
80,321,1616
191,321,13
375,155,45
133,155,147
214,12,14
13,12,71
49,12,123
148,12,133
306,389,26
90,281,39
342,6,56
67,6,127
351,6,68
86,271,11
297,151,16
205,206,172
13,206,118
9,246,23
315,151,41
3,46,24
143,46,153
121,52,50
16,215,24
67,28,55
37,28,13
238,28,45
390,146,130
217,133,40
376,133,26
49,386,26
195,398,15
339,5,33
13,332,16
228,252,65
326,369,39
358,169,32
116,169,197
153,169,24
376,169,12
253,169,11
374,169,41
170,169,1104
96,131,147
350,96,2036
237,96,42
91,255,32
183,255,24
206,372,20
156,240,25
172,391,49
27,391,69
333,110,57
170,399,46
13,399,23
254,127,390
350,127,100
194,127,332
40,135,11
318,73,12
369,73,11
301,73,73
133,73,44
145,73,46
94,382,10
381,212,45
396,212,26
148,57,12
89,57,98
13,322,37
22,322,27
67,322,27
390,334,178
351,159,33
3,184,42
66,184,70
134,300,24
133,206,12
237,246,36
206,41,12
116,41,19
331,175,10
119,75,11
318,124,12
278,107,21
133,352,12
58,352,28
307,352,52
354,352,129
3,95,12
41,227,11
62,227,13
148,227,10
206,49,15
103,49,31
148,49,32
206,191,11
280,191,11
274,191,23
390,191,50
128,191,76
381,191,77
173,191,12
302,191,11
156,191,30
339,50,62
312,50,1766
275,50,48
148,50,13
237,258,10
136,258,22
390,258,120
60,258,87
220,258,84
313,258,13
200,258,34
235,258,25
143,258,99
68,67,57
57,67,49
13,67,12
246,10,49
396,195,106
94,233,10
54,401,25
206,401,12
213,271,24
3,271,10
292,287,108
222,68,35
170,390,15
340,170,44
245,170,74
312,36,31
147,179,23
116,311,20
66,109,51
339,61,88
